  0.87037037   1.03981450  -0.17478321  -1.09511750   0.16996891   0.82232998   0.20013608  -0.21818027   0.97077000   0.80064992   0.19856092  -0.22385182   0.96371558 
  0.88888889   1.04015170  -0.16949151  -1.09518900   0.16465945   0.81824709   0.20395377  -0.22229198   0.96964925   0.79620389   0.20226647  -0.22806919   0.96243220 
  0.90740741   1.04046160  -0.16419878  -1.09523470   0.15934970   0.81415822   0.20775227  -0.22638127   0.96850938   0.79175561   0.20595001  -0.23226360   0.96112943 
  0.92592593   1.04074420  -0.15890516  -1.09525480   0.15403979   0.81006373   0.21153156  -0.23044817   0.96735048   0.78730538   0.20961153  -0.23643507   0.95980739 
  0.93518519   1.04087530  -0.15625806  -1.09525520   0.15138482   0.80801448   0.21341400  -0.23247323   0.96676392   0.78507964   0.21143404  -0.23851222   0.95913918 
  0.94444444   1.04099960  -0.15361078  -1.09524930   0.14872985   0.80596395   0.21529162  -0.23449271   0.96617265   0.78285353   0.21325104  -0.24058365   0.95846619 
  0.96296296   1.04122790  -0.14831576  -1.09521850   0.14342000   0.80185923   0.21903241  -0.23851494   0.96497601   0.77840036   0.21686852  -0.24470937   0.95710596 
  0.98148148   1.04142920  -0.14302024  -1.09516230   0.13811035   0.79774990   0.22275392  -0.24251488   0.96376064   0.77394618   0.22046400  -0.24881227   0.95572680 
  1.00000000   1.04160370  -0.13772432  -1.09508100   0.13280104   0.79363629   0.22645611  -0.24649259   0.96252666   0.76949128   0.22403746  -0.25289240   0.95432882 
  1.01851850   1.04175130  -0.13242815  -1.09497460   0.12749219   0.78951872   0.23013898  -0.25044811   0.96127416   0.76503595   0.22758892  -0.25694981   0.95291216 
  1.03703700   1.04187230  -0.12713184  -1.09484310   0.12218391   0.78539752   0.23380249  -0.25438149   0.96000324   0.76058049   0.23111838  -0.26098454   0.95147692 
  1.05555560   1.04196680  -0.12183553  -1.09468690   0.11687633   0.78127299   0.23744664  -0.25829278   0.95871401   0.75612517   0.23462585  -0.26499667   0.95002321 
  1.07407410   1.04203470  -0.11653933  -1.09450580   0.11156957   0.77714545   0.24107140  -0.26218204   0.95740656   0.75167027   0.23811134  -0.26898623   0.94855115 
  1.09259260   1.04207630  -0.11124336  -1.09430010   0.10626374   0.77301521   0.24467676  -0.26604933   0.95608099   0.74721606   0.24157487  -0.27295330   0.94706086 
  1.10185190   1.04208720  -0.10859551  -1.09418810   0.10361122   0.77094916   0.24647216  -0.26797475   0.95541145   0.74498930   0.24329839  -0.27492841   0.94630891 
  1.11111110   1.04209160  -0.10594776  -1.09406990   0.10095897   0.76888255   0.24826271  -0.26989470   0.95473741   0.74276282   0.24501643  -0.27689793   0.94555244 
  1.12037040   1.04208940  -0.10330013  -1.09394560   0.09830702   0.76681542   0.25004840  -0.27180919   0.95405890   0.74053663   0.24672899  -0.27886185   0.94479147 
  1.12962960   1.04208080  -0.10065264  -1.09381520   0.09565538   0.76474779   0.25182923  -0.27371822   0.95337591   0.73831079   0.24843606  -0.28082019   0.94402601 
  1.14814810   1.04204380  -0.09535813  -1.09353620   0.09035308   0.76061120   0.25537632  -0.27751996   0.95199660   0.73386024   0.25183376  -0.28472016   0.94248169 
  1.16666670   1.04198100  -0.09006434  -1.09323300   0.08505219   0.75647307   0.25890395  -0.28129999   0.95059957   0.72941141   0.25520954  -0.28859790   0.94091959 
  1.18518520   1.04189230  -0.08477140  -1.09290570   0.07975283   0.75233369   0.26241214  -0.28505839   0.94918492   0.72496456   0.25856344  -0.29245349   0.93933981 
  1.22222220   1.04163770  -0.07418856  -1.09217910   0.06915917   0.74405224   0.26937011  -0.29251057   0.94630316   0.71607772   0.26520563  -0.30009853   0.93612770 
  1.25000000   1.04137960  -0.06625455  -1.09157170   0.06121879   0.73783987   0.27453749  -0.29804349   0.94409632   0.70941954   0.27012994  -0.30577474   0.93367306 
  1.27777780   1.04106450  -0.05832366  -1.09091110   0.05328303   0.73162736   0.27966106  -0.30352856   0.94185084   0.70276817   0.27500520  -0.31140190   0.93117978 
  1.30555560   1.04069260  -0.05039630  -1.09019770   0.04535226   0.72541558   0.28474081  -0.30896608   0.93956703   0.69612433   0.27983149  -0.31698031   0.92864823 
