 -0.81961296  -0.13287994
 -0.81880949  -0.13285352
 -0.81760520  -0.13281374
 -0.81580085  -0.13275373
 -0.81309904  -0.13266293
 -0.80905697  -0.13252499
 -0.80301807  -0.13231420
 -0.79401492  -0.13198937
 -0.78063694  -0.13148300
 -0.76610224  -0.13090016
 -0.75034129  -0.13022886
 -0.73328942  -0.12945538
 -0.71489113  -0.12856427
 -0.69510548  -0.12753838
 -0.67391316  -0.12635901
 -0.65132558  -0.12500640
 -0.62739650  -0.12346057
 -0.60223611  -0.12170274
 -0.57602726  -0.11971750
 -0.54904235  -0.11749596
 -0.52165784  -0.11503987
 -0.49436093  -0.11236658
 -0.46774062  -0.10951393
 -0.44400857  -0.10673437
 -0.42374798  -0.10415445
 -0.40666960  -0.10180437
 -0.39243152  -0.09969899
 -0.38067313  -0.09784031
 -0.37103944  -0.09622030
 -0.36319829  -0.09482387
 -0.35685043  -0.09363165
 -0.35173395  -0.09262214
 -0.34762459  -0.09177342
 -0.34433359  -0.09106427
 -0.34170408  -0.09047490
 -0.33960706  -0.08998739
 -0.33793725  -0.08958577
 -0.33660929  -0.08925611
 -0.33555427  -0.08898638
 -0.33471681  -0.08876632
 -0.33405254  -0.08858725
 -0.33352598  -0.08844186
 -0.33310883  -0.08832408
 -0.33277855  -0.08822885
 -0.33251722  -0.08815201
 -0.33231059  -0.08809013
 -0.33214733  -0.08804038
 -0.33201842  -0.08800045
 -0.33191664  -0.08796844
 -0.33183619  -0.08794277
 -0.33177242  -0.08792215
 -0.33172158  -0.08790550
 -0.33168070  -0.08789195
 -0.33165975  -0.08788495
 -0.82014888  -0.13289750
 -0.82014887  -0.13289750
 -0.82014885  -0.13289750
 -0.82014882  -0.13289749
 -0.82014878  -0.13289749
 -0.82014872  -0.13289748
 -0.82014862  -0.13289747
 -0.82014847  -0.13289745
 -0.82014824  -0.13289742
 -0.82014796  -0.13289739
 -0.82014764  -0.13289735
 -0.82014725  -0.13289730
 -0.82014678  -0.13289725
 -0.82014620  -0.13289718
 -0.82014550  -0.13289709
 -0.82014461  -0.13289698
 -0.82014349  -0.13289685
 -0.82014205  -0.13289667
 -0.82014014  -0.13289644
 -0.82013757  -0.13289613
 -0.82013403  -0.13289570
 -0.82012901  -0.13289509
 -0.82012168  -0.13289420
 -0.82011148  -0.13289297
 -0.82009758  -0.13289128
 -0.82007862  -0.13288899
 -0.82005272  -0.13288585
 -0.82001734  -0.13288156
 -0.81996899  -0.13287570
 -0.81990289  -0.13286769
 -0.81981255  -0.13285674
 -0.81968907  -0.13284177
 -0.81952035  -0.13282132
 -0.81928985  -0.13279339
 -0.81897507  -0.13275524
 -0.81854542  -0.13270317
 -0.81795938  -0.13263214
 -0.81716082  -0.13253536
 -0.81607407  -0.13240365
 -0.81459783  -0.13222474
 -0.81259744  -0.13198230
 -0.80989597  -0.13165489
 -0.80626450  -0.13121478
 -0.80141345  -0.13062685
 -0.79498790  -0.12984811
 -0.78657228  -0.12882817
 -0.77571128  -0.12751187
 -0.76195265  -0.12584439
 -0.74491083  -0.12377900
 -0.72433684  -0.12128553
 -0.70016746  -0.11835631
 -0.67253030  -0.11500681
 -0.64170317  -0.11127071
 -0.62160173  -0.10883451
