   1.0605745e+00   1.3170441e-01
   1.0605050e+00   1.3202918e-01
   1.0604354e+00   1.3235393e-01
   1.0603657e+00   1.3267867e-01
   1.0602960e+00   1.3300339e-01
   1.0602262e+00   1.3332809e-01
   1.0601563e+00   1.3365277e-01
   1.0600863e+00   1.3397743e-01
   1.0600163e+00   1.3430208e-01
   1.0599461e+00   1.3462670e-01
   1.0598759e+00   1.3495131e-01
   1.0598056e+00   1.3527590e-01
   1.0597353e+00   1.3560047e-01
   1.0596648e+00   1.3592502e-01
   1.0595943e+00   1.3624956e-01
   1.0595237e+00   1.3657407e-01
   1.0594530e+00   1.3689857e-01
   1.0593823e+00   1.3722305e-01
   1.0593115e+00   1.3754751e-01
   1.0592406e+00   1.3787195e-01
   1.0591696e+00   1.3819638e-01
   1.0590985e+00   1.3852078e-01
   1.0590274e+00   1.3884517e-01
   1.0589562e+00   1.3916953e-01
   1.0588849e+00   1.3949388e-01
   1.0588135e+00   1.3981821e-01
   1.0587420e+00   1.4014252e-01
   1.0586705e+00   1.4046682e-01
   1.0585989e+00   1.4079109e-01
   1.0585272e+00   1.4111534e-01
   1.0584555e+00   1.4143958e-01
   1.0583836e+00   1.4176380e-01
   1.0583117e+00   1.4208800e-01
   1.0582397e+00   1.4241218e-01
   1.0581677e+00   1.4273634e-01
   1.0580955e+00   1.4306048e-01
   1.0580233e+00   1.4338460e-01
   1.0579510e+00   1.4370871e-01
   1.0578786e+00   1.4403279e-01
   1.0578062e+00   1.4435686e-01
   1.0577336e+00   1.4468091e-01
   1.0576610e+00   1.4500494e-01
   1.0575883e+00   1.4532894e-01
   1.0575156e+00   1.4565293e-01
   1.0574427e+00   1.4597691e-01
   1.0573698e+00   1.4630086e-01
   1.0572968e+00   1.4662479e-01
   1.0572238e+00   1.4694871e-01
   1.0571506e+00   1.4727260e-01
   1.0570774e+00   1.4759648e-01
   1.0570041e+00   1.4792033e-01
   1.0569307e+00   1.4824417e-01
   1.0568572e+00   1.4856799e-01
   1.0567837e+00   1.4889179e-01
   1.0567101e+00   1.4921557e-01
   1.0566364e+00   1.4953933e-01
   1.0565626e+00   1.4986307e-01
   1.0564888e+00   1.5018679e-01
   1.0564149e+00   1.5051049e-01
   1.0563409e+00   1.5083417e-01
   1.0562668e+00   1.5115784e-01
   1.0561927e+00   1.5148148e-01
   1.0561184e+00   1.5180511e-01
   1.0560441e+00   1.5212871e-01
   1.0559698e+00   1.5245230e-01
   1.0558953e+00   1.5277586e-01
   1.0558208e+00   1.5309941e-01
   1.0557462e+00   1.5342294e-01
   1.0556715e+00   1.5374645e-01
   1.0555967e+00   1.5406993e-01
   1.0555219e+00   1.5439340e-01
   1.0554470e+00   1.5471685e-01
   1.0553720e+00   1.5504028e-01
   1.0552969e+00   1.5536369e-01
   1.0552217e+00   1.5568708e-01
   1.0551465e+00   1.5601045e-01
   1.0550712e+00   1.5633380e-01
   1.0549958e+00   1.5665713e-01
   1.0549204e+00   1.5698045e-01
   1.0548449e+00   1.5730374e-01
   1.0547693e+00   1.5762701e-01
   1.0546936e+00   1.5795026e-01
   1.0546178e+00   1.5827349e-01
   1.0545420e+00   1.5859671e-01
   1.0544661e+00   1.5891990e-01
   1.0543901e+00   1.5924307e-01
   1.0543140e+00   1.5956622e-01
   1.0542379e+00   1.5988936e-01
   1.0541617e+00   1.6021247e-01
   1.0540854e+00   1.6053556e-01
   1.0540090e+00   1.6085863e-01
   1.0539326e+00   1.6118169e-01
   1.0538560e+00   1.6150472e-01
   1.0537794e+00   1.6182773e-01
   1.0537028e+00   1.6215072e-01
   1.0536260e+00   1.6247370e-01
   1.0535492e+00   1.6279665e-01
   1.0534723e+00   1.6311958e-01
   1.0533953e+00   1.6344249e-01
   1.0533183e+00   1.6376539e-01
   1.0532411e+00   1.6408826e-01
   1.0531639e+00   1.6441111e-01
   1.0530866e+00   1.6473394e-01
   1.0530093e+00   1.6505675e-01
   1.0529318e+00   1.6537954e-01
   1.0528543e+00   1.6570231e-01
   1.0527767e+00   1.6602506e-01
   1.0526991e+00   1.6634779e-01
   1.0526213e+00   1.6667050e-01
   1.0525435e+00   1.6699319e-01
   1.0524656e+00   1.6731586e-01
   1.0523877e+00   1.6763851e-01
   1.0523096e+00   1.6796114e-01
   1.0522315e+00   1.6828375e-01
   1.0521533e+00   1.6860633e-01
   1.0520750e+00   1.6892890e-01
   1.0519967e+00   1.6925145e-01
   1.0519183e+00   1.6957397e-01
   1.0518398e+00   1.6989648e-01
   1.0517612e+00   1.7021896e-01
   1.0516826e+00   1.7054143e-01
   1.0516038e+00   1.7086387e-01
   1.0515250e+00   1.7118629e-01
   1.0514462e+00   1.7150870e-01
   1.0513672e+00   1.7183108e-01
   1.0512882e+00   1.7215344e-01
   1.0512091e+00   1.7247578e-01
   1.0511299e+00   1.7279810e-01
   1.0510506e+00   1.7312040e-01
   1.0509713e+00   1.7344267e-01
   1.0508919e+00   1.7376493e-01
   1.0508124e+00   1.7408717e-01
   1.0507329e+00   1.7440938e-01
   1.0506532e+00   1.7473158e-01
   1.0505735e+00   1.7505375e-01
   1.0504938e+00   1.7537590e-01
   1.0504139e+00   1.7569804e-01
   1.0503340e+00   1.7602015e-01
   1.0502540e+00   1.7634224e-01
   1.0501739e+00   1.7666431e-01
   1.0500937e+00   1.7698635e-01
   1.0500135e+00   1.7730838e-01
   1.0499332e+00   1.7763039e-01
   1.0498528e+00   1.7795237e-01
   1.0497723e+00   1.7827434e-01
   1.0496918e+00   1.7859628e-01
   1.0496112e+00   1.7891820e-01
   1.0495305e+00   1.7924010e-01
   1.0494497e+00   1.7956198e-01
   1.0493689e+00   1.7988384e-01
   1.0492880e+00   1.8020568e-01
   1.0492070e+00   1.8052750e-01
   1.0491259e+00   1.8084929e-01
   1.0490448e+00   1.8117106e-01
   1.0489636e+00   1.8149282e-01
   1.0488823e+00   1.8181455e-01
   1.0488009e+00   1.8213626e-01
   1.0487195e+00   1.8245795e-01
   1.0486380e+00   1.8277961e-01
   1.0485564e+00   1.8310126e-01
   1.0484747e+00   1.8342289e-01
   1.0483930e+00   1.8374449e-01
   1.0483112e+00   1.8406607e-01
   1.0482293e+00   1.8438763e-01
   1.0481473e+00   1.8470917e-01
   1.0480653e+00   1.8503069e-01
   1.0479832e+00   1.8535218e-01
   1.0479010e+00   1.8567366e-01
   1.0478187e+00   1.8599511e-01
   1.0477364e+00   1.8631654e-01
   1.0476540e+00   1.8663795e-01
   1.0475715e+00   1.8695934e-01
   1.0474889e+00   1.8728071e-01
   1.0474063e+00   1.8760205e-01
   1.0473236e+00   1.8792338e-01
   1.0472408e+00   1.8824468e-01
   1.0471579e+00   1.8856596e-01
   1.0470750e+00   1.8888722e-01
   1.0469920e+00   1.8920845e-01
   1.0469089e+00   1.8952967e-01
   1.0468257e+00   1.8985086e-01
   1.0467425e+00   1.9017203e-01
   1.0466592e+00   1.9049318e-01
   1.0465758e+00   1.9081431e-01
   1.0464923e+00   1.9113541e-01
   1.0464088e+00   1.9145650e-01
   1.0463252e+00   1.9177756e-01
   1.0462415e+00   1.9209860e-01
   1.0461578e+00   1.9241962e-01
   1.0460739e+00   1.9274062e-01
   1.0459900e+00   1.9306159e-01
   1.0459061e+00   1.9338254e-01
   1.0458220e+00   1.9370347e-01
   1.0457379e+00   1.9402438e-01
   1.0456537e+00   1.9434527e-01
   1.0455694e+00   1.9466613e-01
   1.0454850e+00   1.9498697e-01
   1.0454006e+00   1.9530779e-01
   1.0453161e+00   1.9562859e-01
   1.0452315e+00   1.9594937e-01
   1.0451469e+00   1.9627012e-01
   1.0450622e+00   1.9659085e-01
   1.0449774e+00   1.9691156e-01
   1.0448925e+00   1.9723225e-01
   1.0448076e+00   1.9755292e-01
   1.0447225e+00   1.9787356e-01
   1.0446374e+00   1.9819418e-01
   1.0445523e+00   1.9851478e-01
   1.0444670e+00   1.9883535e-01
   1.0443817e+00   1.9915591e-01
   1.0442963e+00   1.9947644e-01
   1.0442109e+00   1.9979695e-01
   1.0441253e+00   2.0011743e-01
   1.0440397e+00   2.0043790e-01
   1.0439540e+00   2.0075834e-01
   1.0438683e+00   2.0107876e-01
   1.0437824e+00   2.0139915e-01
   1.0436965e+00   2.0171953e-01
   1.0436105e+00   2.0203988e-01
   1.0435245e+00   2.0236021e-01
   1.0434383e+00   2.0268052e-01
   1.0433521e+00   2.0300080e-01
   1.0432659e+00   2.0332106e-01
   1.0431795e+00   2.0364130e-01
   1.0430931e+00   2.0396152e-01
   1.0430066e+00   2.0428171e-01
   1.0429200e+00   2.0460188e-01
   1.0428334e+00   2.0492203e-01
   1.0427466e+00   2.0524216e-01
   1.0426598e+00   2.0556226e-01
   1.0425730e+00   2.0588234e-01
   1.0424860e+00   2.0620240e-01
   1.0423990e+00   2.0652243e-01
   1.0423119e+00   2.0684244e-01
   1.0422248e+00   2.0716243e-01
   1.0421375e+00   2.0748240e-01
   1.0420502e+00   2.0780234e-01
   1.0419628e+00   2.0812226e-01
   1.0418754e+00   2.0844216e-01
   1.0417878e+00   2.0876204e-01
   1.0417002e+00   2.0908189e-01
   1.0416126e+00   2.0940172e-01
   1.0415248e+00   2.0972152e-01
   1.0414370e+00   2.1004130e-01
   1.0413491e+00   2.1036106e-01
   1.0412611e+00   2.1068080e-01
   1.0411731e+00   2.1100052e-01
   1.0410849e+00   2.1132021e-01
   1.0409967e+00   2.1163987e-01
   1.0409085e+00   2.1195952e-01
   1.0408201e+00   2.1227914e-01
   1.0407317e+00   2.1259874e-01
   1.0406432e+00   2.1291831e-01
   1.0405547e+00   2.1323787e-01
   1.0404660e+00   2.1355739e-01
   1.0403773e+00   2.1387690e-01
   1.0402886e+00   2.1419638e-01
   1.0401997e+00   2.1451584e-01
   1.0401108e+00   2.1483528e-01
   1.0400218e+00   2.1515469e-01
   1.0399327e+00   2.1547408e-01
   1.0398435e+00   2.1579345e-01
   1.0397543e+00   2.1611279e-01
   1.0396650e+00   2.1643211e-01
   1.0395757e+00   2.1675140e-01
   1.0394862e+00   2.1707068e-01
   1.0393967e+00   2.1738992e-01
   1.0393071e+00   2.1770915e-01
   1.0392175e+00   2.1802835e-01
   1.0391277e+00   2.1834753e-01
   1.0390379e+00   2.1866669e-01
   1.0389481e+00   2.1898582e-01
   1.0388581e+00   2.1930493e-01
   1.0387681e+00   2.1962401e-01
   1.0386780e+00   2.1994307e-01
   1.0385878e+00   2.2026211e-01
   1.0384976e+00   2.2058112e-01
   1.0384073e+00   2.2090011e-01
   1.0383169e+00   2.2121908e-01
   1.0382264e+00   2.2153802e-01
   1.0381359e+00   2.2185694e-01
   1.0380453e+00   2.2217584e-01
   1.0379546e+00   2.2249471e-01
   1.0378638e+00   2.2281356e-01
   1.0377730e+00   2.2313238e-01
   1.0376821e+00   2.2345118e-01
   1.0375911e+00   2.2376996e-01
   1.0375001e+00   2.2408871e-01
   1.0374090e+00   2.2440744e-01
   1.0373178e+00   2.2472614e-01
   1.0372265e+00   2.2504482e-01
   1.0371352e+00   2.2536348e-01
   1.0370438e+00   2.2568212e-01
   1.0369523e+00   2.2600072e-01
   1.0368607e+00   2.2631931e-01
   1.0367691e+00   2.2663787e-01
   1.0366774e+00   2.2695641e-01
   1.0365856e+00   2.2727492e-01
   1.0364938e+00   2.2759341e-01
   1.0364019e+00   2.2791188e-01
   1.0363099e+00   2.2823032e-01
   1.0362178e+00   2.2854874e-01
   1.0361257e+00   2.2886713e-01
   1.0360335e+00   2.2918550e-01
   1.0359412e+00   2.2950384e-01
   1.0358489e+00   2.2982216e-01
   1.0357564e+00   2.3014046e-01
   1.0356639e+00   2.3045873e-01
   1.0355714e+00   2.3077698e-01
   1.0354787e+00   2.3109520e-01
   1.0353860e+00   2.3141340e-01
   1.0352932e+00   2.3173158e-01
   1.0352004e+00   2.3204973e-01
   1.0351075e+00   2.3236785e-01
   1.0350144e+00   2.3268596e-01
   1.0349214e+00   2.3300403e-01
   1.0348282e+00   2.3332209e-01
   1.0347350e+00   2.3364012e-01
   1.0346417e+00   2.3395812e-01
   1.0345484e+00   2.3427610e-01
   1.0344549e+00   2.3459406e-01
   1.0343614e+00   2.3491199e-01
   1.0342678e+00   2.3522990e-01
   1.0341742e+00   2.3554778e-01
   1.0340804e+00   2.3586564e-01
   1.0339867e+00   2.3618347e-01
   1.0338928e+00   2.3650128e-01
   1.0337988e+00   2.3681906e-01
   1.0337048e+00   2.3713682e-01
   1.0336107e+00   2.3745456e-01
   1.0335166e+00   2.3777227e-01
   1.0334224e+00   2.3808995e-01
   1.0333281e+00   2.3840761e-01
   1.0332337e+00   2.3872525e-01
