1.059782 -0.298081 
1.059832 -0.297778 
1.059882 -0.297475 
1.059931 -0.297171 
1.059980 -0.296868 
1.060030 -0.296565 
1.060079 -0.296261 
1.060128 -0.295958 
1.060177 -0.295655 
1.060226 -0.295351 
1.060275 -0.295048 
1.060324 -0.294745 
1.060372 -0.294441 
1.060421 -0.294138 
1.060470 -0.293834 
1.060518 -0.293531 
1.060566 -0.293228 
1.060614 -0.292924 
1.060663 -0.292621 
1.060711 -0.292317 
1.060758 -0.292014 
1.060806 -0.291710 
1.060854 -0.291407 
1.060902 -0.291103 
1.060949 -0.290800 
1.060997 -0.290496 
1.061044 -0.290193 
1.061091 -0.289889 
1.061138 -0.289586 
1.061186 -0.289282 
1.061233 -0.288979 
1.061279 -0.288675 
1.061326 -0.288372 
1.061373 -0.288068 
1.061420 -0.287764 
1.061466 -0.287461 
1.061513 -0.287157 
1.061559 -0.286854 
1.061605 -0.286550 
1.061651 -0.286246 
1.061697 -0.285943 
1.061743 -0.285639 
1.061789 -0.285335 
1.061835 -0.285032 
1.061881 -0.284728 
1.061926 -0.284424 
1.061972 -0.284121 
1.062017 -0.283817 
1.062062 -0.283513 
1.062108 -0.283210 
1.062153 -0.282906 
1.062198 -0.282602 
1.062243 -0.282298 
1.062287 -0.281995 
1.062332 -0.281691 
1.062377 -0.281387 
1.062421 -0.281083 
1.062466 -0.280780 
1.062510 -0.280476 
1.062555 -0.280172 
1.062599 -0.279868 
1.062643 -0.279564 
1.062687 -0.279261 
1.062731 -0.278957 
1.062775 -0.278653 
1.062818 -0.278349 
1.062862 -0.278045 
1.062905 -0.277741 
1.062949 -0.277438 
1.062992 -0.277134 
1.063036 -0.276830 
1.063079 -0.276526 
1.063122 -0.276222 
1.063165 -0.275918 
1.063208 -0.275614 
1.063250 -0.275310 
1.063293 -0.275006 
1.063336 -0.274702 
1.063378 -0.274398 
1.063421 -0.274095 
1.063463 -0.273791 
1.063505 -0.273487 
1.063547 -0.273183 
1.063589 -0.272879 
1.063631 -0.272575 
1.063673 -0.272271 
1.063715 -0.271967 
1.063757 -0.271663 
1.063798 -0.271359 
1.063840 -0.271055 
1.063881 -0.270751 
1.063923 -0.270447 
1.063964 -0.270142 
1.064005 -0.269838 
1.064046 -0.269534 
1.064087 -0.269230 
1.064128 -0.268926 
1.064169 -0.268622 
1.064209 -0.268318 
1.064250 -0.268014 
1.064290 -0.267710 
1.064331 -0.267406 
1.064371 -0.267102 
1.064411 -0.266798 
1.064451 -0.266493 
1.064491 -0.266189 
1.064531 -0.265885 
1.064571 -0.265581 
1.064611 -0.265277 
1.064651 -0.264973 
1.064690 -0.264668 
1.064730 -0.264364 
1.064769 -0.264060 
1.064808 -0.263756 
1.064847 -0.263452 
1.064887 -0.263148 
1.064926 -0.262843 
1.064965 -0.262539 
1.065003 -0.262235 
1.065042 -0.261931 
1.065081 -0.261626 
1.065119 -0.261322 
1.065158 -0.261018 
1.065196 -0.260714 
1.065234 -0.260409 
1.065273 -0.260105 
1.065311 -0.259801 
1.065349 -0.259497 
1.065387 -0.259192 
1.065424 -0.258888 
1.065462 -0.258584 
1.065500 -0.258279 
1.065537 -0.257975 
1.065575 -0.257671 
1.065612 -0.257366 
1.065649 -0.257062 
1.065687 -0.256758 
1.065724 -0.256453 
1.065761 -0.256149 
1.065798 -0.255845 
1.065834 -0.255540 
1.065871 -0.255236 
1.065908 -0.254931 
1.065944 -0.254627 
1.065981 -0.254323 
1.066017 -0.254018 
1.066053 -0.253714 
1.066090 -0.253409 
1.066126 -0.253105 
1.066162 -0.252801 
1.066197 -0.252496 
1.066233 -0.252192 
1.066269 -0.251887 
1.066305 -0.251583 
1.066340 -0.251278 
1.066376 -0.250974 
1.066411 -0.250670 
1.066446 -0.250365 
1.066481 -0.250061 
1.066516 -0.249756 
1.066551 -0.249452 
1.066586 -0.249147 
1.066621 -0.248843 
1.066656 -0.248538 
1.066690 -0.248234 
1.066725 -0.247929 
1.066759 -0.247625 
1.066794 -0.247320 
1.066828 -0.247016 
1.066862 -0.246711 
1.066896 -0.246406 
1.066930 -0.246102 
1.066964 -0.245797 
1.066998 -0.245493 
1.067032 -0.245188 
1.067065 -0.244884 
1.067099 -0.244579 
1.067132 -0.244274 
1.067166 -0.243970 
1.067199 -0.243665 
1.067232 -0.243361 
1.067265 -0.243056 
1.067298 -0.242751 
1.067331 -0.242447 
1.067364 -0.242142 
1.067397 -0.241838 
1.067429 -0.241533 
1.067462 -0.241228 
1.067494 -0.240924 
1.067527 -0.240619 
1.067559 -0.240314 
1.067591 -0.240010 
1.067623 -0.239705 
1.067655 -0.239400 
1.067687 -0.239096 
1.067719 -0.238791 
1.067750 -0.238486 
1.067782 -0.238182 
1.067814 -0.237877 
1.067845 -0.237572 
1.067876 -0.237268 
1.067908 -0.236963 
1.067939 -0.236658 
1.067970 -0.236354 
1.068001 -0.236049 
1.068032 -0.235744 
1.068063 -0.235439 
1.068093 -0.235135 
1.068124 -0.234830 
1.068155 -0.234525 
1.068185 -0.234220 
1.068215 -0.233916 
1.068246 -0.233611 
1.068276 -0.233306 
1.068306 -0.233001 
1.068336 -0.232697 
1.068366 -0.232392 
1.068396 -0.232087 
1.068425 -0.231782 
1.068455 -0.231477 
1.068485 -0.231173 
1.068514 -0.230868 
1.068543 -0.230563 
1.068573 -0.230258 
1.068602 -0.229953 
1.068631 -0.229649 
1.068660 -0.229344 
1.068689 -0.229039 
1.068718 -0.228734 
1.068747 -0.228429 
1.068775 -0.228125 
1.068804 -0.227820 
1.068832 -0.227515 
1.068861 -0.227210 
1.068889 -0.226905 
1.068917 -0.226600 
1.068945 -0.226295 
1.068973 -0.225991 
1.069001 -0.225686 
1.069029 -0.225381 
1.069057 -0.225076 
1.069085 -0.224771 
1.069112 -0.224466 
1.069140 -0.224161 
1.069167 -0.223856 
1.069194 -0.223552 
1.069222 -0.223247 
1.069249 -0.222942 
1.069276 -0.222637 
1.069303 -0.222332 
1.069330 -0.222027 
1.069356 -0.221722 
1.069383 -0.221417 
1.069410 -0.221112 
1.069436 -0.220807 
1.069463 -0.220502 
1.069489 -0.220197 
1.069515 -0.219892 
1.069541 -0.219588 
1.069567 -0.219283 
1.069593 -0.218978 
1.069619 -0.218673 
1.069645 -0.218368 
1.069671 -0.218063 
1.069696 -0.217758 
1.069722 -0.217453 
1.069747 -0.217148 
1.069773 -0.216843 
1.069798 -0.216538 
1.069823 -0.216233 
1.069848 -0.215928 
1.069873 -0.215623 
1.069898 -0.215318 
1.069923 -0.215013 
1.069948 -0.214708 
1.069972 -0.214403 
1.069997 -0.214098 
1.070021 -0.213793 
1.070046 -0.213488 
1.070070 -0.213183 
1.070094 -0.212878 
1.070118 -0.212573 
1.070142 -0.212268 
1.070166 -0.211963 
1.070190 -0.211658 
1.070214 -0.211353 
1.070237 -0.211048 
1.070261 -0.210743 
1.070284 -0.210438 
1.070308 -0.210133 
1.070331 -0.209828 
1.070354 -0.209522 
1.070377 -0.209217 
1.070400 -0.208912 
1.070423 -0.208607 
1.070446 -0.208302 
1.070469 -0.207997 
1.070492 -0.207692 
1.070514 -0.207387 
1.070537 -0.207082 
1.070559 -0.206777 
1.070582 -0.206472 
1.070604 -0.206167 
1.070626 -0.205862 
1.070648 -0.205557 
1.070670 -0.205251 
1.070692 -0.204946 
1.070714 -0.204641 
1.070735 -0.204336 
1.070757 -0.204031 
1.070778 -0.203726 
1.070800 -0.203421 
1.070821 -0.203116 
1.070843 -0.202811 
1.070864 -0.202506 
1.070885 -0.202200 
1.070906 -0.201895 
1.070927 -0.201590 
1.070948 -0.201285 
1.070968 -0.200980 
1.070989 -0.200675 
1.071010 -0.200370 
1.071030 -0.200065 
1.071050 -0.199759 
1.071071 -0.199454 
1.071091 -0.199149 
1.071111 -0.198844 
1.071131 -0.198539 
1.071151 -0.198234 
1.071171 -0.197929 
1.071191 -0.197623 
1.071210 -0.197318 
1.071230 -0.197013 
1.071249 -0.196708 
1.071269 -0.196403 
1.071288 -0.196098 
1.071307 -0.195793 
1.071327 -0.195487 
1.071346 -0.195182 
1.071365 -0.194877 
1.071384 -0.194572 
1.071402 -0.194267 
1.071421 -0.193962 
1.071440 -0.193656 
1.071458 -0.193351 
1.071477 -0.193046 
1.071495 -0.192741 
1.071513 -0.192436 
1.071532 -0.192131 
1.071550 -0.191825 
1.071568 -0.191520 
1.071586 -0.191215 
1.071604 -0.190910 
1.071621 -0.190605 
1.071639 -0.190299 
1.071657 -0.189994 
1.071674 -0.189689 
1.071691 -0.189384 
1.071709 -0.189079 
1.071726 -0.188773 
1.071743 -0.188468 
1.071760 -0.188163 
1.071777 -0.187858 
1.071794 -0.187553 
1.071811 -0.187247 
1.071828 -0.186942 
1.071844 -0.186637 
1.071861 -0.186332 
1.071877 -0.186027 
1.071894 -0.185721 
1.071910 -0.185416 
1.071926 -0.185111 
1.071942 -0.184806 
1.071958 -0.184501 
1.071974 -0.184195 
1.071990 -0.183890 
1.072006 -0.183585 
1.072021 -0.183280 
1.072037 -0.182974 
1.072052 -0.182669 
1.072068 -0.182364 
1.072083 -0.182059 
1.072098 -0.181754 
1.072113 -0.181448 
1.072129 -0.181143 
1.072143 -0.180838 
1.072158 -0.180533 
1.072173 -0.180227 
1.072188 -0.179922 
1.072202 -0.179617 
1.072217 -0.179312 
1.072231 -0.179006 
1.072246 -0.178701 
1.072260 -0.178396 
1.072274 -0.178091 
1.072288 -0.177786 
1.072302 -0.177480 
1.072316 -0.177175 
1.072330 -0.176870 
1.072344 -0.176565 
1.072358 -0.176259 
1.072371 -0.175954 
1.072385 -0.175649 
1.072398 -0.175344 
1.072411 -0.175038 
1.072425 -0.174733 
1.072438 -0.174428 
1.072451 -0.174123 
1.072464 -0.173817 
1.072477 -0.173512 
1.072490 -0.173207 
1.072502 -0.172902 
1.072515 -0.172596 
1.072528 -0.172291 
1.072540 -0.171986 
1.072552 -0.171681 
1.072565 -0.171376 
1.072577 -0.171070 
1.072589 -0.170765 
1.072601 -0.170460 
1.072613 -0.170155 
1.072625 -0.169849 
1.072637 -0.169544 
1.072648 -0.169239 
1.072660 -0.168934 
1.072671 -0.168628 
1.072683 -0.168323 
1.072694 -0.168018 
1.072705 -0.167713 
1.072717 -0.167407 
1.072728 -0.167102 
1.072739 -0.166797 
1.072750 -0.166492 
1.072760 -0.166186 
1.072771 -0.165881 
1.072782 -0.165576 
1.072792 -0.165271 
1.072803 -0.164965 
1.072813 -0.164660 
1.072824 -0.164355 
1.072834 -0.164050 
1.072844 -0.163744 
1.072854 -0.163439 
1.072864 -0.163134 
1.072874 -0.162829 
1.072884 -0.162523 
1.072893 -0.162218 
1.072903 -0.161913 
1.072913 -0.161608 
1.072922 -0.161302 
1.072931 -0.160997 
1.072941 -0.160692 
1.072950 -0.160387 
1.072959 -0.160082 
1.072968 -0.159776 
1.072977 -0.159471 
1.072986 -0.159166 
1.072995 -0.158861 
1.073003 -0.158555 
1.073012 -0.158250 
1.073020 -0.157945 
1.073029 -0.157640 
1.073037 -0.157334 
1.073045 -0.157029 
1.073054 -0.156724 
1.073062 -0.156419 
1.073070 -0.156114 
1.073078 -0.155808 
1.073085 -0.155503 
1.073093 -0.155198 
1.073101 -0.154893 
1.073108 -0.154587 
1.073116 -0.154282 
1.073123 -0.153977 
1.073131 -0.153672 
1.073138 -0.153367 
1.073145 -0.153061 
1.073152 -0.152756 
1.073159 -0.152451 
1.073166 -0.152146 
1.073173 -0.151840 
1.073180 -0.151535 
1.073186 -0.151230 
1.073193 -0.150925 
1.073199 -0.150620 
1.073206 -0.150314 
1.073212 -0.150009 
1.073218 -0.149704 
1.073224 -0.149399 
1.073230 -0.149094 
1.073236 -0.148788 
1.073242 -0.148483 
1.073248 -0.148178 
1.073254 -0.147873 
1.073259 -0.147568 
1.073265 -0.147262 
1.073270 -0.146957 
1.073276 -0.146652 
1.073281 -0.146347 
1.073286 -0.146042 
1.073291 -0.145736 
1.073296 -0.145431 
1.073301 -0.145126 
1.073306 -0.144821 
1.073311 -0.144516 
1.073316 -0.144210 
1.073320 -0.143905 
1.073325 -0.143600 
1.073329 -0.143295 
1.073334 -0.142990 
1.073338 -0.142685 
1.073342 -0.142379 
1.073346 -0.142074 
1.073350 -0.141769 
1.073354 -0.141464 
1.073358 -0.141159 
1.073362 -0.140854 
1.073365 -0.140548 
1.073369 -0.140243 
1.073373 -0.139938 
1.073376 -0.139633 
1.073379 -0.139328 
1.073383 -0.139023 
1.073386 -0.138718 
1.073389 -0.138412 
1.073392 -0.138107 
1.073395 -0.137802 
1.073398 -0.137497 
1.073401 -0.137192 
1.073403 -0.136887 
1.073406 -0.136582 
1.073408 -0.136276 
1.073411 -0.135971 
1.073413 -0.135666 
1.073415 -0.135361 
1.073417 -0.135056 
1.073420 -0.134751 
1.073422 -0.134446 
1.073424 -0.134141 
1.073425 -0.133835 
1.073427 -0.133530 
1.073429 -0.133225 
1.073430 -0.132920 
1.073432 -0.132615 
1.073433 -0.132310 
1.073435 -0.132005 
1.073436 -0.131700 
1.073437 -0.131395 
1.073438 -0.131090 
1.073439 -0.130785 
1.073440 -0.130479 
1.073441 -0.130174 
1.073442 -0.129869 
1.073442 -0.129564 
1.073443 -0.129259 
1.073443 -0.128954 
1.073444 -0.128649 
1.073444 -0.128344 
1.073444 -0.128039 
1.073445 -0.127734 
1.073445 -0.127429 
1.073445 -0.127124 
1.073445 -0.126819 
1.073444 -0.126514 
1.073444 -0.126209 
1.073444 -0.125903 
1.073443 -0.125598 
1.073443 -0.125293 
1.073442 -0.124988 
1.073442 -0.124683 
1.073441 -0.124378 
1.073440 -0.124073 
1.073439 -0.123768 
1.073438 -0.123463 
1.073437 -0.123158 
1.073436 -0.122853 
1.073435 -0.122548 
1.073433 -0.122243 
1.073432 -0.121938 
1.073431 -0.121633 
1.073429 -0.121328 
1.073427 -0.121023 
1.073426 -0.120718 
1.073424 -0.120413 
1.073422 -0.120108 
1.073420 -0.119803 
1.073418 -0.119498 
1.073416 -0.119193 
1.073413 -0.118888 
1.073411 -0.118583 
1.073409 -0.118278 
1.073406 -0.117973 
1.073404 -0.117668 
1.073401 -0.117363 
1.073398 -0.117059 
1.073395 -0.116754 
1.073392 -0.116449 
1.073389 -0.116144 
1.073386 -0.115839 
